speed 38400 baud; line = 0;
min = 1; time = 0;
-brkint -icrnl -imaxbel
-onlcr
-isig -icanon -echo
Q31
Q11
14:16:02 # Thu May 31 14:16:02 2001
14:16:02 # IOM Initialization
14:16:02 # TTY Initialization
14:16:03 # IO Initialization
14:16:03 # IO Initialization complete
14:16:03 # IOM Commencement
14:16:03 Analog: L@: 1.774384  # 1.774384  ( 1 )
14:16:03 ! MODE D @@@A
14:16:03 ! MODE B @@@A
15:59:41 Analog: L@: 1.769181  # 1.77023823012  ( 1544 )
16:00:41 Analog: L@: 1.784791  # 1.77751461506  ( 1545 )
16:01:41 Analog: L@: 1.771783  # 1.77464880753  ( 1546 )
16:02:41 Analog: L@: 1.779588  # 1.77711840376  ( 1547 )
16:03:41 Analog: L@: 1.779588  # 1.77835320188  ( 1548 )
16:04:41 Analog: L@: 1.779588  # 1.77897060094  ( 1549 )
16:05:41 Analog: L@: 1.774384  # 1.77667730047  ( 1550 )
16:06:41 Analog: L@: 1.774384  # 1.77553065024  ( 1551 )
16:07:41 Analog: L@: 1.771783  # 1.77365682512  ( 1552 )
16:08:41 Analog: L@: 1.779588  # 1.77662241256  ( 1553 )
16:09:41 Analog: L@: 1.779588  # 1.77810520628  ( 1554 )
16:10:41 Analog: L@: 1.779588  # 1.77884660314  ( 1555 )
16:11:42 Analog: L@: 1.774384  # 1.77661530157  ( 1556 )
16:12:42 Analog: L@: 1.769181  # 1.77289815078  ( 1557 )
16:13:42 Analog: L@: 1.774384  # 1.77364107539  ( 1558 )
16:14:42 Analog: L@: 1.774384  # 1.7740125377  ( 1559 )
16:15:42 Analog: L@: 1.774384  # 1.77419826885  ( 1560 )
16:16:42 Analog: L@: 1.763977  # 1.76908763442  ( 1561 )
16:17:42 Analog: L@: 1.774384  # 1.77173581721  ( 1562 )
16:18:42 Analog: L@: 1.763977  # 1.76785640861  ( 1563 )
16:19:42 Analog: L@: 1.771783  # 1.7698197043  ( 1564 )
16:20:42 Analog: L@: 1.784791  # 1.77730535215  ( 1565 )
16:21:42 Analog: L@: 1.763977  # 1.77064117608  ( 1566 )
16:22:42 Analog: L@: 1.779588  # 1.77511458804  ( 1567 )
16:23:42 Analog: L@: 1.774384  # 1.77474929402  ( 1568 )
16:24:42 Analog: L@: 1.769181  # 1.77196514701  ( 1569 )
16:25:42 Analog: L@: 1.769181  # 1.7705730735  ( 1570 )
16:26:42 Analog: L@: 1.776986  # 1.77377953675  ( 1571 )
16:27:42 Analog: L@: 1.779588  # 1.77668376838  ( 1572 )
16:28:42 Analog: L@: 1.776986  # 1.77683488419  ( 1573 )
16:29:42 Analog: L@: 1.769181  # 1.77300794209  ( 1574 )
16:30:42 Analog: L@: 1.774384  # 1.77369597105  ( 1575 )
16:31:42 Analog: L@: 1.779588  # 1.77664198552  ( 1576 )
16:32:42 Analog: L@: 1.779588  # 1.77811499276  ( 1577 )
16:33:42 Analog: L@: 1.763977  # 1.77104599638  ( 1578 )
16:34:42 Analog: L@: 1.774384  # 1.77271499819  ( 1579 )
16:35:42 Analog: L@: 1.776986  # 1.7748504991  ( 1580 )
16:36:42 Analog: L@: 1.779588  # 1.77721924955  ( 1581 )
16:37:42 Analog: L@: 1.771783  # 1.77450112477  ( 1582 )
16:38:42 Analog: L@: 1.774384  # 1.77444256239  ( 1583 )
16:39:42 Analog: L@: 1.779588  # 1.77701528119  ( 1584 )
16:40:42 Analog: L@: 1.776986  # 1.7770006406  ( 1585 )
16:41:42 Analog: L@: 1.782189  # 1.7795948203  ( 1586 )
16:42:42 Analog: L@: 1.769181  # 1.77438791015  ( 1587 )
16:43:42 Analog: L@: 1.779588  # 1.77698795507  ( 1588 )
16:44:42 Analog: L@: 1.763977  # 1.77048247754  ( 1589 )
16:45:42 Analog: L@: 1.769181  # 1.76983173877  ( 1590 )
16:46:42 Analog: L@: 1.779588  # 1.77470986938  ( 1591 )
16:47:42 Analog: L@: 1.771783  # 1.77324643469  ( 1592 )
16:48:42 Analog: L@: 1.763977  # 1.76861171735  ( 1593 )
16:49:43 Analog: L@: 1.774384  # 1.77149785867  ( 1594 )
16:50:43 Analog: L@: 1.779588  # 1.77554292934  ( 1595 )
16:51:43 Analog: L@: 1.779588  # 1.77756546467  ( 1596 )
16:52:43 Analog: L@: 1.771783  # 1.77467423233  ( 1597 )
16:53:43 Analog: L@: 1.769181  # 1.77192761617  ( 1598 )
16:54:43 Analog: L@: 1.779588  # 1.77575780808  ( 1599 )
16:55:43 Analog: L@: 1.769181  # 1.77246940404  ( 1600 )
16:56:43 Analog: L@: 1.774384  # 1.77342670202  ( 1601 )
16:57:43 Analog: L@: 1.774384  # 1.77390535101  ( 1602 )
16:58:43 Analog: L@: 1.779588  # 1.77674667551  ( 1603 )
16:59:43 Analog: L@: 1.776986  # 1.77686633775  ( 1604 )
17:00:43 Analog: L@: 1.774384  # 1.77562516888  ( 1605 )
17:01:43 Analog: L@: 1.774384  # 1.77500458444  ( 1606 )
17:02:43 Analog: L@: 1.774384  # 1.77469429222  ( 1607 )
17:03:43 Analog: L@: 1.776986  # 1.77584014611  ( 1608 )
17:04:43 Analog: L@: 1.774384  # 1.77511207305  ( 1609 )
17:05:43 Analog: L@: 1.766579  # 1.77084553653  ( 1610 )
17:06:43 Analog: L@: 1.776986  # 1.77391576826  ( 1611 )
17:07:43 Analog: L@: 1.771783  # 1.77284938413  ( 1612 )
17:08:43 Analog: L@: 1.766579  # 1.76971419207  ( 1613 )
17:09:43 Analog: L@: 1.766579  # 1.76814659603  ( 1614 )
17:10:43 Analog: L@: 1.761376  # 1.76476129802  ( 1615 )
17:11:43 Analog: L@: 1.763977  # 1.76436914901  ( 1616 )
17:12:43 Analog: L@: 1.769181  # 1.7667750745  ( 1617 )
17:13:43 Analog: L@: 1.769181  # 1.76797803725  ( 1618 )
17:14:43 Analog: L@: 1.771783  # 1.76988051863  ( 1619 )
17:15:43 Analog: L@: 1.769181  # 1.76953075931  ( 1620 )
17:16:43 Analog: L@: 1.776986  # 1.77325837966  ( 1621 )
17:17:43 Analog: L@: 1.784791  # 1.77902468983  ( 1622 )
17:18:43 Analog: L@: 1.779588  # 1.77930634491  ( 1623 )
17:19:43 Analog: L@: 1.779588  # 1.77944717246  ( 1624 )
17:20:43 Analog: L@: 1.766579  # 1.77301308623  ( 1625 )
17:21:43 Analog: L@: 1.766579  # 1.76979604311  ( 1626 )
17:22:43 Analog: L@: 1.776986  # 1.77339102156  ( 1627 )
17:23:43 Analog: L@: 1.774384  # 1.77388751078  ( 1628 )
17:24:43 Analog: L@: 1.776986  # 1.77543675539  ( 1629 )
17:25:43 Analog: L@: 1.776986  # 1.77621137769  ( 1630 )
17:26:44 Analog: L@: 1.763977  # 1.77009418885  ( 1631 )
17:27:44 Analog: L@: 1.774384  # 1.77223909442  ( 1632 )
17:28:44 Analog: L@: 1.771783  # 1.77201104721  ( 1633 )
17:29:44 Analog: L@: 1.779588  # 1.77579952361  ( 1634 )
17:30:44 Analog: L@: 1.766579  # 1.7711892618  ( 1635 )
17:31:44 Analog: L@: 1.771783  # 1.7714861309  ( 1636 )
17:32:44 Analog: L@: 1.771783  # 1.77163456545  ( 1637 )
17:33:44 Analog: L@: 1.766579  # 1.76910678273  ( 1638 )
17:34:44 Analog: L@: 1.776986  # 1.77304639136  ( 1639 )
17:35:44 Analog: L@: 1.766579  # 1.76981269568  ( 1640 )
17:36:44 Analog: L@: 1.769181  # 1.76949684784  ( 1641 )
17:37:44 Analog: L@: 1.763977  # 1.76673692392  ( 1642 )
17:38:44 Analog: L@: 1.779588  # 1.77316246196  ( 1643 )
17:39:44 Analog: L@: 1.774384  # 1.77377323098  ( 1644 )
17:40:44 Analog: L@: 1.769181  # 1.77147711549  ( 1645 )
17:41:44 Analog: L@: 1.774384  # 1.77293055775  ( 1646 )
17:42:44 Analog: L@: 1.769181  # 1.77105577887  ( 1647 )
17:43:44 Analog: L@: 1.774384  # 1.77271988944  ( 1648 )
17:44:44 Analog: L@: 1.779588  # 1.77615394472  ( 1649 )
17:45:44 Analog: L@: 1.779588  # 1.77787097236  ( 1650 )
17:46:44 Analog: L@: 1.774384  # 1.77612748618  ( 1651 )
17:47:44 Analog: L@: 1.771783  # 1.77395524309  ( 1652 )
17:48:44 Analog: L@: 1.787393  # 1.78067412154  ( 1653 )
17:49:44 Analog: L@: 1.774384  # 1.77752906077  ( 1654 )
17:50:44 Analog: L@: 1.779588  # 1.77855853039  ( 1655 )
17:51:44 Analog: L@: 1.769181  # 1.77386976519  ( 1656 )
17:52:44 Analog: L@: 1.771783  # 1.7728263826  ( 1657 )
17:53:44 Analog: L@: 1.774384  # 1.7736051913  ( 1658 )
17:54:44 Analog: L@: 1.779588  # 1.77659659565  ( 1659 )
17:55:44 Analog: L@: 1.774384  # 1.77549029782  ( 1660 )
17:56:44 Analog: L@: 1.771783  # 1.77363664891  ( 1661 )
17:57:44 Analog: L@: 1.763977  # 1.76880682446  ( 1662 )
17:58:44 Analog: L@: 1.758774  # 1.76379041223  ( 1663 )
17:59:44 Analog: L@: 1.776986  # 1.77038820611  ( 1664 )
18:00:44 Analog: L@: 1.776986  # 1.77368710306  ( 1665 )
18:01:44 Analog: L@: 1.769181  # 1.77143405153  ( 1666 )
18:02:44 Analog: L@: 1.774384  # 1.77290902576  ( 1667 )
18:03:44 Analog: L@: 1.766579  # 1.76974401288  ( 1668 )
18:04:45 Analog: L@: 1.779588  # 1.77466600644  ( 1669 )
18:05:45 Analog: L@: 1.774384  # 1.77452500322  ( 1670 )
18:06:45 Analog: L@: 1.763977  # 1.76925100161  ( 1671 )
18:07:45 Analog: L@: 1.779588  # 1.77441950081  ( 1672 )
18:08:45 Analog: L@: 1.774384  # 1.7744017504  ( 1673 )
18:09:45 Analog: L@: 1.769181  # 1.7717913752  ( 1674 )
18:10:45 Analog: L@: 1.779588  # 1.7756896876  ( 1675 )
18:11:45 Analog: L@: 1.763977  # 1.7698333438  ( 1676 )
18:12:45 Analog: L@: 1.769181  # 1.7695071719  ( 1677 )
18:13:45 Analog: L@: 1.782189  # 1.77584808595  ( 1678 )
18:14:45 Analog: L@: 1.763977  # 1.76991254298  ( 1679 )
18:15:45 Analog: L@: 1.779588  # 1.77475027149  ( 1680 )
18:16:45 Analog: L@: 1.771783  # 1.77326663574  ( 1681 )
18:17:45 Analog: L@: 1.776986  # 1.77512631787  ( 1682 )
18:18:45 Analog: L@: 1.763977  # 1.76955165894  ( 1683 )
18:19:45 Analog: L@: 1.766579  # 1.76806532947  ( 1684 )
18:20:45 Analog: L@: 1.769181  # 1.76862316473  ( 1685 )
18:21:45 Analog: L@: 1.769181  # 1.76890208237  ( 1686 )
18:22:45 Analog: L@: 1.776986  # 1.77294404118  ( 1687 )
18:23:45 Analog: L@: 1.766579  # 1.76976152059  ( 1688 )
18:24:45 Analog: L@: 1.771783  # 1.7707722603  ( 1689 )
18:25:45 Analog: L@: 1.766579  # 1.76867563015  ( 1690 )
18:26:45 Analog: L@: 1.779588  # 1.77413181507  ( 1691 )
18:27:45 Analog: L@: 1.761376  # 1.76775390754  ( 1692 )
18:28:45 Analog: L@: 1.763977  # 1.76586545377  ( 1693 )
18:29:45 Analog: L@: 1.766579  # 1.76622222688  ( 1694 )
18:30:45 Analog: L@: 1.774384  # 1.77030311344  ( 1695 )
18:31:45 Analog: L@: 1.771783  # 1.77104305672  ( 1696 )
18:32:45 Analog: L@: 1.769181  # 1.77011202836  ( 1697 )
18:33:45 Analog: L@: 1.766579  # 1.76834551418  ( 1698 )
18:34:45 Analog: L@: 1.776986  # 1.77266575709  ( 1699 )
18:35:45 Analog: L@: 1.774384  # 1.77352487855  ( 1700 )
18:36:45 Analog: L@: 1.774384  # 1.77395443927  ( 1701 )
18:37:45 Analog: L@: 1.766579  # 1.77026671964  ( 1702 )
18:38:45 Analog: L@: 1.779588  # 1.77492735982  ( 1703 )
18:39:45 Analog: L@: 1.769181  # 1.77205417991  ( 1704 )
18:40:45 Analog: L@: 1.763977  # 1.76801558995  ( 1705 )
18:41:46 Analog: L@: 1.776986  # 1.77250079498  ( 1706 )
18:42:46 Analog: L@: 1.769181  # 1.77084089749  ( 1707 )
18:43:46 Analog: L@: 1.771783  # 1.77131194874  ( 1708 )
18:44:46 Analog: L@: 1.779588  # 1.77544997437  ( 1709 )
18:45:46 Analog: L@: 1.776986  # 1.77621798719  ( 1710 )
18:46:46 Analog: L@: 1.771783  # 1.77400049359  ( 1711 )
18:47:46 Analog: L@: 1.763977  # 1.7689887468  ( 1712 )
18:48:46 Analog: L@: 1.774384  # 1.7716863734  ( 1713 )
18:49:46 Analog: L@: 1.774384  # 1.7730351867  ( 1714 )
18:50:46 Analog: L@: 1.779588  # 1.77631159335  ( 1715 )
18:51:46 Analog: L@: 1.779588  # 1.77794979667  ( 1716 )
18:52:46 Analog: L@: 1.771783  # 1.77486639834  ( 1717 )
18:53:46 Analog: L@: 1.784791  # 1.77982869917  ( 1718 )
18:54:46 Analog: L@: 1.766579  # 1.77320384958  ( 1719 )
18:55:46 Analog: L@: 1.774384  # 1.77379392479  ( 1720 )
18:56:46 Analog: L@: 1.774384  # 1.7740889624  ( 1721 )
18:57:46 Analog: L@: 1.771783  # 1.7729359812  ( 1722 )
18:58:46 Analog: L@: 1.779588  # 1.7762619906  ( 1723 )
18:59:46 Analog: L@: 1.774384  # 1.7753229953  ( 1724 )
19:00:46 Analog: L@: 1.763977  # 1.76964999765  ( 1725 )
19:01:46 Analog: L@: 1.774384  # 1.77201699882  ( 1726 )
19:02:46 Analog: L@: 1.761376  # 1.76669649941  ( 1727 )
19:03:46 Analog: L@: 1.763977  # 1.76533674971  ( 1728 )
19:04:46 Analog: L@: 1.763977  # 1.76465687485  ( 1729 )
19:05:46 Analog: L@: 1.774384  # 1.76952043743  ( 1730 )
19:06:46 Analog: L@: 1.766579  # 1.76804971871  ( 1731 )
19:07:46 Analog: L@: 1.771783  # 1.76991635936  ( 1732 )
19:08:46 Analog: L@: 1.766579  # 1.76824767968  ( 1733 )
19:09:46 Analog: L@: 1.776986  # 1.77261683984  ( 1734 )
19:10:46 Analog: L@: 1.776986  # 1.77480141992  ( 1735 )
19:11:46 Analog: L@: 1.769181  # 1.77199120996  ( 1736 )
19:12:46 Analog: L@: 1.776986  # 1.77448860498  ( 1737 )
19:13:46 Analog: L@: 1.771783  # 1.77313580249  ( 1738 )
19:14:46 Analog: L@: 1.779588  # 1.77636190124  ( 1739 )
19:15:46 Analog: L@: 1.779588  # 1.77797495062  ( 1740 )
19:16:46 Analog: L@: 1.771783  # 1.77487897531  ( 1741 )
19:17:46 Analog: L@: 1.776986  # 1.77593248766  ( 1742 )
19:18:46 Analog: L@: 1.769181  # 1.77255674383  ( 1743 )
19:19:47 Analog: L@: 1.779588  # 1.77607237191  ( 1744 )
19:20:47 Analog: L@: 1.771783  # 1.77392768596  ( 1745 )
19:21:47 Analog: L@: 1.766579  # 1.77025334298  ( 1746 )
19:22:47 Analog: L@: 1.774384  # 1.77231867149  ( 1747 )
19:23:47 Analog: L@: 1.774384  # 1.77335133574  ( 1748 )
19:24:47 Analog: L@: 1.787393  # 1.78037216787  ( 1749 )
19:25:47 Analog: L@: 1.779588  # 1.77998008394  ( 1750 )
19:26:47 Analog: L@: 1.779588  # 1.77978404197  ( 1751 )
19:27:47 Analog: L@: 1.776986  # 1.77838502098  ( 1752 )
19:28:47 Analog: L@: 1.774384  # 1.77638451049  ( 1753 )
19:29:47 Analog: L@: 1.776986  # 1.77668525525  ( 1754 )
19:30:47 Analog: L@: 1.774384  # 1.77553462762  ( 1755 )
19:31:47 Analog: L@: 1.774384  # 1.77495931381  ( 1756 )
19:32:47 Analog: L@: 1.779588  # 1.77727365691  ( 1757 )
19:33:47 Analog: L@: 1.779588  # 1.77843082845  ( 1758 )
19:34:47 Analog: L@: 1.769181  # 1.77380591423  ( 1759 )
19:35:47 Analog: L@: 1.763977  # 1.76889145711  ( 1760 )
19:36:47 Analog: L@: 1.776986  # 1.77293872856  ( 1761 )
19:37:47 Analog: L@: 1.774384  # 1.77366136428  ( 1762 )
19:38:47 Analog: L@: 1.774384  # 1.77402268214  ( 1763 )
19:39:47 Analog: L@: 1.782189  # 1.77810584107  ( 1764 )
19:40:47 Analog: L@: 1.776986  # 1.77754592053  ( 1765 )
19:41:47 Analog: L@: 1.774384  # 1.77596496027  ( 1766 )
19:42:47 Analog: L@: 1.766579  # 1.77127198013  ( 1767 )
19:43:47 Analog: L@: 1.771783  # 1.77152749007  ( 1768 )
19:44:47 Analog: L@: 1.763977  # 1.76775224503  ( 1769 )
19:45:47 Analog: L@: 1.774384  # 1.77106812252  ( 1770 )
19:46:47 Analog: L@: 1.771783  # 1.77142556126  ( 1771 )
19:47:47 Analog: L@: 1.761376  # 1.76640078063  ( 1772 )
19:48:47 Analog: L@: 1.776986  # 1.77169339031  ( 1773 )
19:49:47 Analog: L@: 1.779588  # 1.77564069516  ( 1774 )
19:50:47 Analog: L@: 1.769181  # 1.77241084758  ( 1775 )
19:51:47 Analog: L@: 1.774384  # 1.77339742379  ( 1776 )
19:52:47 Analog: L@: 1.774384  # 1.77389071189  ( 1777 )
19:53:47 Analog: L@: 1.771783  # 1.77283685595  ( 1778 )
19:54:47 Analog: L@: 1.769181  # 1.77100892797  ( 1779 )
19:55:47 Analog: L@: 1.771783  # 1.77139596399  ( 1780 )
19:56:48 Analog: L@: 1.766579  # 1.76898748199  ( 1781 )
19:57:48 Analog: L@: 1.763977  # 1.766482241  ( 1782 )
19:58:48 Analog: L@: 1.766579  # 1.7665306205  ( 1783 )
19:59:48 Analog: L@: 1.774384  # 1.77045731025  ( 1784 )
20:00:48 Analog: L@: 1.774384  # 1.77242065512  ( 1785 )
20:01:48 Analog: L@: 1.766579  # 1.76949982756  ( 1786 )
20:02:48 Analog: L@: 1.769181  # 1.76934041378  ( 1787 )
20:03:48 Analog: L@: 1.779588  # 1.77446420689  ( 1788 )
20:04:48 Analog: L@: 1.776986  # 1.77572510345  ( 1789 )
20:05:48 Analog: L@: 1.766579  # 1.77115205172  ( 1790 )
20:06:48 Analog: L@: 1.758774  # 1.76496302586  ( 1791 )
20:07:48 Analog: L@: 1.761376  # 1.76316951293  ( 1792 )
20:08:48 Analog: L@: 1.769181  # 1.76617525647  ( 1793 )
20:09:48 Analog: L@: 1.769181  # 1.76767812823  ( 1794 )
20:10:48 Analog: L@: 1.776986  # 1.77233206412  ( 1795 )
20:11:48 Analog: L@: 1.769181  # 1.77075653206  ( 1796 )
20:12:48 Analog: L@: 1.776986  # 1.77387126603  ( 1797 )
20:13:48 Analog: L@: 1.776986  # 1.77542863301  ( 1798 )
20:14:48 Analog: L@: 1.779588  # 1.77750831651  ( 1799 )
20:15:48 Analog: L@: 1.774384  # 1.77594615825  ( 1800 )
20:16:48 Analog: L@: 1.776986  # 1.77646607913  ( 1801 )
20:17:48 Analog: L@: 1.771783  # 1.77412453956  ( 1802 )
20:18:48 Analog: L@: 1.774384  # 1.77425426978  ( 1803 )
20:19:48 Analog: L@: 1.776986  # 1.77562013489  ( 1804 )
20:20:48 Analog: L@: 1.771783  # 1.77370156745  ( 1805 )
20:21:48 Analog: L@: 1.769181  # 1.77144128372  ( 1806 )
20:22:48 Analog: L@: 1.774384  # 1.77291264186  ( 1807 )
20:23:48 Analog: L@: 1.776986  # 1.77494932093  ( 1808 )
20:24:48 Analog: L@: 1.766579  # 1.77076416047  ( 1809 )
20:25:48 Analog: L@: 1.766579  # 1.76867158023  ( 1810 )
20:26:48 Analog: L@: 1.776986  # 1.77282879012  ( 1811 )
20:27:48 Analog: L@: 1.779588  # 1.77620839506  ( 1812 )
20:28:48 Analog: L@: 1.771783  # 1.77399569753  ( 1813 )
20:29:48 Analog: L@: 1.771783  # 1.77288934876  ( 1814 )
20:30:48 Analog: L@: 1.761376  # 1.76713267438  ( 1815 )
20:31:48 Analog: L@: 1.763977  # 1.76555483719  ( 1816 )
20:32:48 Analog: L@: 1.774384  # 1.7699694186  ( 1817 )
20:33:49 Analog: L@: 1.776986  # 1.7734777093  ( 1818 )
20:34:49 Analog: L@: 1.758774  # 1.76612585465  ( 1819 )
20:35:49 Analog: L@: 1.766579  # 1.76635242732  ( 1820 )
20:36:49 Analog: L@: 1.766579  # 1.76646571366  ( 1821 )
20:37:49 Analog: L@: 1.779588  # 1.77302685683  ( 1822 )
20:38:49 Analog: L@: 1.779588  # 1.77630742842  ( 1823 )
20:39:49 Analog: L@: 1.774384  # 1.77534571421  ( 1824 )
20:40:49 Analog: L@: 1.776986  # 1.7761658571  ( 1825 )
20:41:49 Analog: L@: 1.776986  # 1.77657592855  ( 1826 )
20:42:49 Analog: L@: 1.771783  # 1.77417946428  ( 1827 )
20:43:49 Analog: L@: 1.779588  # 1.77688373214  ( 1828 )
20:44:49 Analog: L@: 1.771783  # 1.77433336607  ( 1829 )
20:45:49 Analog: L@: 1.782189  # 1.77826118303  ( 1830 )
20:46:49 Analog: L@: 1.769181  # 1.77372109152  ( 1831 )
20:47:49 Analog: L@: 1.776986  # 1.77535354576  ( 1832 )
20:48:49 Analog: L@: 1.766579  # 1.77096627288  ( 1833 )
20:49:49 Analog: L@: 1.766579  # 1.76877263644  ( 1834 )
20:50:49 Analog: L@: 1.774384  # 1.77157831822  ( 1835 )
20:51:49 Analog: L@: 1.779588  # 1.77558315911  ( 1836 )
20:52:49 Analog: L@: 1.779588  # 1.77758557955  ( 1837 )
20:53:49 Analog: L@: 1.761376  # 1.76948078978  ( 1838 )
20:54:49 Analog: L@: 1.776986  # 1.77323339489  ( 1839 )
20:55:49 Analog: L@: 1.779588  # 1.77641069744  ( 1840 )
20:56:49 Analog: L@: 1.761376  # 1.76889334872  ( 1841 )
20:57:49 Analog: L@: 1.779588  # 1.77424067436  ( 1842 )
20:58:49 Analog: L@: 1.763977  # 1.76910883718  ( 1843 )
20:59:49 Analog: L@: 1.776986  # 1.77304741859  ( 1844 )
21:00:49 Analog: L@: 1.774384  # 1.7737157093  ( 1845 )
21:01:49 Analog: L@: 1.779588  # 1.77665185465  ( 1846 )
21:02:49 Analog: L@: 1.774384  # 1.77551792732  ( 1847 )
21:03:49 Analog: L@: 1.782189  # 1.77885346366  ( 1848 )
21:04:49 Analog: L@: 1.774384  # 1.77661873183  ( 1849 )
21:05:49 Analog: L@: 1.782189  # 1.77940386592  ( 1850 )
21:06:49 Analog: L@: 1.774384  # 1.77689393296  ( 1851 )
21:07:49 Analog: L@: 1.779588  # 1.77824096648  ( 1852 )
21:08:49 Analog: L@: 1.774384  # 1.77631248324  ( 1853 )
21:09:49 Analog: L@: 1.769181  # 1.77274674162  ( 1854 )
21:10:49 Analog: L@: 1.761376  # 1.76706137081  ( 1855 )
21:11:50 Analog: L@: 1.774384  # 1.7707226854  ( 1856 )
21:12:50 Analog: L@: 1.766579  # 1.7686508427  ( 1857 )
21:13:50 Analog: L@: 1.774384  # 1.77151742135  ( 1858 )
21:14:50 Analog: L@: 1.774384  # 1.77295071068  ( 1859 )
21:15:50 Analog: L@: 1.779588  # 1.77626935534  ( 1860 )
21:16:50 Analog: L@: 1.766579  # 1.77142417767  ( 1861 )
21:17:50 Analog: L@: 1.769181  # 1.77030258883  ( 1862 )
21:18:50 Analog: L@: 1.774384  # 1.77234329442  ( 1863 )
21:19:50 Analog: L@: 1.779588  # 1.77596564721  ( 1864 )
21:20:50 Analog: L@: 1.771783  # 1.7738743236  ( 1865 )
21:21:50 Analog: L@: 1.774384  # 1.7741291618  ( 1866 )
21:22:50 Analog: L@: 1.779588  # 1.7768585809  ( 1867 )
21:23:50 Analog: L@: 1.776986  # 1.77692229045  ( 1868 )
21:24:50 Analog: L@: 1.776986  # 1.77695414523  ( 1869 )
21:25:50 Analog: L@: 1.774384  # 1.77566907261  ( 1870 )
21:26:50 Analog: L@: 1.769181  # 1.77242503631  ( 1871 )
21:27:50 Analog: L@: 1.769181  # 1.77080301815  ( 1872 )
21:28:50 Analog: L@: 1.774384  # 1.77259350908  ( 1873 )
21:29:50 Analog: L@: 1.776986  # 1.77478975454  ( 1874 )
21:30:50 Analog: L@: 1.776986  # 1.77588787727  ( 1875 )
21:31:50 Analog: L@: 1.779588  # 1.77773793863  ( 1876 )
21:32:50 Analog: L@: 1.779588  # 1.77866296932  ( 1877 )
21:33:50 Analog: L@: 1.766579  # 1.77262098466  ( 1878 )
21:34:50 Analog: L@: 1.771783  # 1.77220199233  ( 1879 )
21:35:50 Analog: L@: 1.774384  # 1.77329299616  ( 1880 )
21:36:50 Analog: L@: 1.779588  # 1.77644049808  ( 1881 )
21:37:50 Analog: L@: 1.776986  # 1.77671324904  ( 1882 )
21:38:50 Analog: L@: 1.776986  # 1.77684962452  ( 1883 )
21:39:50 Analog: L@: 1.763977  # 1.77041331226  ( 1884 )
21:40:50 Analog: L@: 1.776986  # 1.77369965613  ( 1885 )
21:41:50 Analog: L@: 1.769181  # 1.77144032807  ( 1886 )
21:42:50 Analog: L@: 1.779588  # 1.77551416403  ( 1887 )
21:43:50 Analog: L@: 1.774384  # 1.77494908202  ( 1888 )
21:44:50 Analog: L@: 1.779588  # 1.77726854101  ( 1889 )
21:45:50 Analog: L@: 1.771783  # 1.7745257705  ( 1890 )
21:46:50 Analog: L@: 1.776986  # 1.77575588525  ( 1891 )
21:47:50 Analog: L@: 1.779588  # 1.77767194263  ( 1892 )
21:48:51 Analog: L@: 1.784791  # 1.78123147131  ( 1893 )
21:49:51 Analog: L@: 1.776986  # 1.77910873566  ( 1894 )
21:50:51 Analog: L@: 1.779588  # 1.77934836783  ( 1895 )
21:51:51 Analog: L@: 1.779588  # 1.77946818391  ( 1896 )
21:52:51 Analog: L@: 1.779588  # 1.77952809196  ( 1897 )
21:53:51 Analog: L@: 1.774384  # 1.77695604598  ( 1898 )
21:54:51 Analog: L@: 1.766579  # 1.77176752299  ( 1899 )
21:55:51 Analog: L@: 1.774384  # 1.77307576149  ( 1900 )
21:56:51 Analog: L@: 1.769181  # 1.77112838075  ( 1901 )
21:57:51 Analog: L@: 1.769181  # 1.77015469037  ( 1902 )
21:58:51 Analog: L@: 1.761376  # 1.76576534519  ( 1903 )
21:59:51 Analog: L@: 1.761376  # 1.76357067259  ( 1904 )
22:00:51 Analog: L@: 1.779588  # 1.7715793363  ( 1905 )
22:01:51 Analog: L@: 1.766579  # 1.76907916815  ( 1906 )
22:02:51 Analog: L@: 1.771783  # 1.77043108407  ( 1907 )
22:03:51 Analog: L@: 1.774384  # 1.77240754204  ( 1908 )
22:04:51 Analog: L@: 1.779588  # 1.77599777102  ( 1909 )
22:05:51 Analog: L@: 1.776986  # 1.77649188551  ( 1910 )
22:06:51 Analog: L@: 1.776986  # 1.77673894275  ( 1911 )
22:07:51 Analog: L@: 1.774384  # 1.77556147138  ( 1912 )
22:08:51 Analog: L@: 1.776986  # 1.77627373569  ( 1913 )
22:09:51 Analog: L@: 1.774384  # 1.77532886784  ( 1914 )
22:10:51 Analog: L@: 1.774384  # 1.77485643392  ( 1915 )
22:11:51 Analog: L@: 1.789995  # 1.78242571696  ( 1916 )
22:12:51 Analog: L@: 1.774384  # 1.77840485848  ( 1917 )
22:13:51 Analog: L@: 1.771783  # 1.77509392924  ( 1918 )
22:14:51 Analog: L@: 1.769181  # 1.77213746462  ( 1919 )
22:15:51 Analog: L@: 1.782189  # 1.77716323231  ( 1920 )
22:16:51 Analog: L@: 1.766579  # 1.77187111616  ( 1921 )
22:17:51 Analog: L@: 1.763977  # 1.76792405808  ( 1922 )
22:18:51 Analog: L@: 1.766579  # 1.76725152904  ( 1923 )
22:19:51 Analog: L@: 1.763977  # 1.76561426452  ( 1924 )
22:20:51 Analog: L@: 1.779588  # 1.77260113226  ( 1925 )
